id,merchant_id,merchant_name,merchant_ciiu,amount_in_cents,created_date,payment_method_type,status
1011085,1035,Comercio_1035,H4922,10357,2025-02-26 05:11:16,BANCOLOMBIA,APPROVED
1011086,1023,Comercio_1023,R9311,129189,2025-06-11 09:20:40,BANCOLOMBIA,APPROVED
1011087,1007,Comercio_1007,I5610,28105,2025-06-09 01:48:50,CARD,DECLINED
1011088,1038,Comercio_1038,H4922,18378,2025-02-27 04:43:19,BANCOLOMBIA,DECLINED
1011089,1026,Comercio_1026,S9602,42994,2025-02-28 08:10:01,NEQUI,APPROVED
1011090,1007,Comercio_1007,I5610,49926,2025-02-19 20:35:41,CASH,REFUNDED
1011091,1007,Comercio_1007,I5610,23818,2025-07-26 03:49:21,CASH,DECLINED
1011092,1023,Comercio_1023,R9311,45969,2025-05-07 03:15:18,PSE,APPROVED
1011093,1036,Comercio_1036,H4922,14548,2025-03-13 23:24:51,CASH,APPROVED
1011094,1018,Comercio_1018,G4773,57626,2025-07-26 10:22:36,CASH,APPROVED
1011095,1002,Comercio_1002,G4711,28674,2025-07-08 19:32:57,CARD,APPROVED
1011096,1033,Comercio_1033,G4791,136380,2025-05-11 20:12:18,NEQUI,APPROVED
1011097,1009,Comercio_1009,I5610,34872,2025-08-03 13:43:14,NEQUI,APPROVED
1011098,1007,Comercio_1007,I5610,36776,2025-07-12 14:56:58,BANCOLOMBIA,REFUNDED
1011099,1023,Comercio_1023,R9311,39289,2025-04-07 23:02:43,CASH,APPROVED
1011100,1019,Comercio_1019,G4773,87330,2025-05-27 00:29:40,CASH,APPROVED
1011101,1023,Comercio_1023,R9311,57472,2025-05-15 22:41:37,CASH,APPROVED
1011102,1019,Comercio_1019,G4773,21433,2025-05-01 01:47:57,CASH,APPROVED
1011103,1018,Comercio_1018,G4773,68435,2025-07-01 03:53:01,CASH,APPROVED
1011104,1031,Comercio_1031,G4791,199047,2025-05-05 19:04:29,NEQUI,APPROVED
1011105,1001,Comercio_1001,G4711,61162,2025-04-06 12:04:04,,APPROVED
1011106,1009,Comercio_1009,I5610,21827,2025-03-15 14:48:40,NEQUI,APPROVED
1011107,1009,Comercio_1009,I5610,67644,2025-02-23 07:22:19,NEQUI,APPROVED
1011108,1037,Comercio_1037,H4922,19316,2025-03-24 07:14:17,CARD,APPROVED
1011109,1026,Comercio_1026,S9602,55727,2025-06-12 19:45:27,NEQUI,APPROVED
1011110,1003,Comercio_1003,G4711,47234,2025-05-08 15:52:41,CARD,APPROVED
1011111,1019,Comercio_1019,G4773,20143,2025-07-31 03:07:20,CASH,APPROVED
1011112,1018,Comercio_1018,G4773,37703,2025-06-09 08:08:51,NEQUI,APPROVED
1011113,1013,Comercio_1013,G4751,368073,2025-05-27 05:14:46,,APPROVED
1011114,1011,Comercio_1011,G4751,104278,2025-04-21 21:26:10,PSE,APPROVED
1011115,1047,Comercio_1047,G4761,10630,2025-05-06 15:23:04,PSE,APPROVED
1011116,1031,Comercio_1031,G4791,126041,2025-08-05 16:42:45,NEQUI,APPROVED
1011117,1000,Comercio_1000,G4711,29441,2025-06-05 00:45:11,CASH,APPROVED
1011118,1007,Comercio_1007,I5610,39572,2025-07-09 15:14:16,CASH,APPROVED
1011119,1035,Comercio_1035,H4922,29696,2025-06-23 07:47:31,BANCOLOMBIA,APPROVED
1011120,1022,Comercio_1022,R9311,22344,2025-04-27 13:38:14,NEQUI,APPROVED
1011121,1004,Comercio_1004,G4711,26383,2025-03-04 22:58:25,BANCOLOMBIA,APPROVED
1011122,1002,Comercio_1002,G4711,47329,2025-02-26 22:29:24,CARD,APPROVED
1011123,1026,Comercio_1026,S9602,31891,2025-05-01 15:07:55,,APPROVED
1011124,1030,Comercio_1030,G4791,147181,2025-05-30 04:53:23,CARD,APPROVED
1011125,1036,Comercio_1036,H4922,11745,2025-07-02 11:49:05,CARD,APPROVED
1011126,1019,Comercio_1019,G4773,16884,2025-04-04 04:00:44,CASH,APPROVED
1011127,1036,Comercio_1036,H4922,37892,2025-04-11 11:03:32,CASH,APPROVED
1011128,1028,Comercio_1028,S9602,56281,2025-03-30 15:59:11,CASH,APPROVED
1011129,1021,Comercio_1021,R9311,30561,2025-03-02 03:28:26,CARD,APPROVED
1011130,1024,Comercio_1024,R9311,49088,2025-08-06 07:44:15,BANCOLOMBIA,APPROVED
1011131,1030,Comercio_1030,G4791,101243,2025-06-11 06:26:57,,APPROVED
1011132,1046,Comercio_1046,G4761,10554,2025-07-14 05:23:56,NEQUI,APPROVED
1011133,1038,Comercio_1038,H4922,21299,2025-04-10 09:01:10,BANCOLOMBIA,APPROVED
1011134,1008,Comercio_1008,I5610,23562,2025-06-29 21:28:34,BANCOLOMBIA,APPROVED
1011135,1048,Comercio_1048,G4761,13956,2025-07-13 07:44:26,PSE,APPROVED
1011136,1008,Comercio_1008,I5610,88762,2025-03-29 22:14:18,CASH,APPROVED
1011137,1032,Comercio_1032,G4791,149502,2025-07-27 04:52:43,BANCOLOMBIA,APPROVED
1011138,1040,Comercio_1040,G4741,97500,2025-06-28 16:52:48,CASH,APPROVED
1011139,1029,Comercio_1029,S9602,62972,2025-04-28 15:55:56,PSE,APPROVED
1011140,1048,Comercio_1048,G4761,52779,2025-04-14 16:48:21,PSE,APPROVED
1011141,1028,Comercio_1028,S9602,81794,2025-07-02 04:54:38,NEQUI,APPROVED
1011142,1042,Comercio_1042,G4741,92127,2025-05-21 03:48:50,NEQUI,APPROVED
1011143,1028,Comercio_1028,S9602,39783,2025-03-27 17:09:27,PSE,APPROVED
1011144,1009,Comercio_1009,I5610,38206,2025-07-25 07:00:42,NEQUI,APPROVED
1011145,1046,Comercio_1046,G4761,17829,2025-02-26 21:02:39,CASH,APPROVED
1011146,1020,Comercio_1020,R9311,71180,2025-03-08 00:44:35,NEQUI,APPROVED
1011147,1005,Comercio_1005,I5610,35609,2025-03-19 01:42:00,CARD,REFUNDED
1011148,1039,Comercio_1039,H4922,30305,2025-06-22 02:44:44,CARD,APPROVED
1011149,1042,Comercio_1042,G4741,25876,2025-06-13 15:44:02,NEQUI,APPROVED
1011150,1039,Comercio_1039,H4922,32369,2025-08-12 03:54:24,NEQUI,APPROVED
1011151,1026,Comercio_1026,S9602,28051,2025-03-15 11:31:53,NEQUI,APPROVED
1011152,1024,Comercio_1024,R9311,26694,2025-06-05 15:58:00,NEQUI,APPROVED
1011153,1014,Comercio_1014,G4751,384505,2025-08-09 20:37:25,NEQUI,APPROVED
1011154,1025,Comercio_1025,S9602,41213,2025-03-14 10:12:05,NEQUI,APPROVED
1011155,1021,Comercio_1021,R9311,44632,2025-05-20 01:44:53,CARD,APPROVED
1011156,1034,Comercio_1034,G4791,137652,2025-03-24 12:41:53,PSE,APPROVED
1011157,1002,Comercio_1002,G4711,27692,2025-06-09 18:41:46,PSE,APPROVED
1011158,1042,Comercio_1042,G4741,104759,2025-02-26 10:51:56,CASH,APPROVED
1011159,1028,Comercio_1028,S9602,34220,2025-06-15 23:28:55,CASH,APPROVED
1011160,1047,Comercio_1047,G4761,25568,2025-05-11 01:03:50,,DECLINED
1011161,1017,Comercio_1017,G4773,40169,2025-07-20 06:21:20,PSE,APPROVED
1011162,1041,Comercio_1041,G4741,216184,2025-07-08 22:41:45,NEQUI,APPROVED
1011163,1005,Comercio_1005,I5610,23473,2025-03-14 22:24:28,CASH,APPROVED
1011164,1010,Comercio_1010,G4751,264582,2025-04-17 23:46:49,NEQUI,DECLINED
1011165,1045,Comercio_1045,G4761,54395,2025-07-18 18:24:04,BANCOLOMBIA,APPROVED
1011166,1001,Comercio_1001,G4711,45877,2025-05-07 20:08:59,CARD,APPROVED
1011167,1036,Comercio_1036,H4922,24582,2025-07-11 11:38:29,,APPROVED
1011168,1040,Comercio_1040,G4741,47179,2025-03-22 01:16:28,CASH,APPROVED
1011169,1049,Comercio_1049,G4761,31358,2025-06-07 23:54:17,BANCOLOMBIA,APPROVED
1011170,1045,Comercio_1045,G4761,21448,2025-04-12 11:35:44,BANCOLOMBIA,APPROVED
1011171,1019,Comercio_1019,G4773,36019,2025-05-05 00:58:36,CASH,APPROVED
1011172,1035,Comercio_1035,H4922,45487,2025-04-27 20:19:29,BANCOLOMBIA,APPROVED
1011173,1041,Comercio_1041,G4741,15916,2025-03-15 03:40:53,BANCOLOMBIA,APPROVED
1011174,1007,Comercio_1007,I5610,29136,2025-03-20 16:40:55,PSE,APPROVED
1011175,1041,Comercio_1041,G4741,37298,2025-03-13 11:25:09,NEQUI,APPROVED
1011176,1035,Comercio_1035,H4922,19158,2025-07-18 06:53:43,BANCOLOMBIA,APPROVED
1011177,1005,Comercio_1005,I5610,70630,2025-06-11 22:44:59,PSE,APPROVED
1011178,1012,Comercio_1012,G4751,178080,2025-03-28 01:10:43,CASH,DECLINED
1011179,1039,Comercio_1039,H4922,19239,2025-04-24 22:10:07,NEQUI,APPROVED
1011180,1034,Comercio_1034,G4791,107837,2025-04-12 12:40:08,,APPROVED
1011181,1036,Comercio_1036,H4922,24320,2025-03-07 16:59:40,CASH,APPROVED
1011182,1048,Comercio_1048,G4761,4060,2025-06-17 05:30:11,NEQUI,APPROVED
1011183,1003,Comercio_1003,G4711,26582,2025-05-08 03:34:18,CASH,APPROVED
1011184,1036,Comercio_1036,H4922,31673,2025-07-05 23:10:26,CARD,DECLINED
1011185,1033,Comercio_1033,G4791,265707,2025-07-23 09:31:13,NEQUI,DECLINED
1011186,1012,Comercio_1012,G4751,160536,2025-06-10 12:05:05,CARD,DECLINED
1011187,1048,Comercio_1048,G4761,31367,2025-08-07 22:03:57,CARD,APPROVED
1011188,1030,Comercio_1030,G4791,257391,2025-03-15 06:42:14,BANCOLOMBIA,APPROVED
1011189,1032,Comercio_1032,G4791,274396,2025-04-27 16:39:01,CASH,APPROVED
1011190,1001,Comercio_1001,G4711,27194,2025-03-18 06:02:47,CARD,DECLINED
1011191,1007,Comercio_1007,I5610,42445,2025-03-24 16:26:49,BANCOLOMBIA,APPROVED
1011192,1042,Comercio_1042,G4741,51842,2025-05-10 03:07:05,CARD,DECLINED
1011193,1034,Comercio_1034,G4791,73186,2025-05-18 03:15:49,CARD,APPROVED
1011194,1011,Comercio_1011,G4751,236896,2025-02-17 13:36:10,CARD,APPROVED
1011195,1001,Comercio_1001,G4711,27559,2025-07-06 15:38:09,CARD,APPROVED
1011196,1017,Comercio_1017,G4773,94949,2025-04-09 15:35:33,NEQUI,APPROVED
1011197,1013,Comercio_1013,G4751,307148,2025-05-06 14:55:18,BANCOLOMBIA,APPROVED
1011198,1015,Comercio_1015,G4773,50140,2025-05-21 03:41:39,PSE,REFUNDED
1011199,1045,Comercio_1045,G4761,38565,2025-05-20 02:29:50,BANCOLOMBIA,DECLINED
1011200,1037,Comercio_1037,H4922,30970,2025-08-04 16:50:29,CARD,APPROVED
1011201,1028,Comercio_1028,S9602,44807,2025-02-28 01:40:46,CASH,APPROVED
1011202,1005,Comercio_1005,I5610,74242,2025-08-02 17:24:20,BANCOLOMBIA,APPROVED
1011203,1034,Comercio_1034,G4791,46292,2025-03-21 05:38:15,PSE,APPROVED
1011204,1038,Comercio_1038,H4922,21639,2025-03-04 12:00:39,CARD,APPROVED
1011205,1020,Comercio_1020,R9311,144683,2025-03-07 05:23:24,PSE,APPROVED
1011206,1025,Comercio_1025,S9602,99025,2025-02-21 14:18:51,CASH,APPROVED
1011207,1037,Comercio_1037,H4922,20038,2025-07-11 18:59:48,PSE,APPROVED
1011208,1002,Comercio_1002,G4711,8527,2025-02-27 03:55:31,CARD,APPROVED
1011209,1031,Comercio_1031,G4791,36778,2025-07-12 02:03:36,NEQUI,APPROVED
1011210,1001,Comercio_1001,G4711,21045,2025-04-18 21:57:25,NEQUI,APPROVED
1011211,1021,Comercio_1021,R9311,80175,2025-05-28 02:20:46,CARD,APPROVED
1011212,1027,Comercio_1027,S9602,18953,2025-07-30 12:18:13,BANCOLOMBIA,APPROVED
1011213,1011,Comercio_1011,G4751,750864,2025-07-14 07:18:12,CARD,APPROVED
1011214,1026,Comercio_1026,S9602,63880,2025-04-19 22:01:53,NEQUI,APPROVED
1011215,1001,Comercio_1001,G4711,19928,2025-03-10 12:25:31,BANCOLOMBIA,APPROVED
1011216,1033,Comercio_1033,G4791,126329,2025-04-15 17:35:44,NEQUI,APPROVED
1011217,1020,Comercio_1020,R9311,87330,2025-07-02 04:34:44,NEQUI,APPROVED
1011218,1024,Comercio_1024,R9311,54002,2025-07-07 10:23:22,,APPROVED
1011219,1016,Comercio_1016,G4773,16761,2025-05-24 02:25:28,BANCOLOMBIA,DECLINED
1011220,1005,Comercio_1005,I5610,28606,2025-03-01 16:15:37,,APPROVED
1011221,1007,Comercio_1007,I5610,47306,2025-07-19 08:20:32,BANCOLOMBIA,DECLINED
1011222,1006,Comercio_1006,I5610,26409,2025-03-03 00:34:17,NEQUI,APPROVED
1011223,1034,Comercio_1034,G4791,59784,2025-03-03 18:11:24,BANCOLOMBIA,DECLINED
1011224,1010,Comercio_1010,G4751,318884,2025-05-05 22:47:47,NEQUI,APPROVED
1011225,1018,Comercio_1018,G4773,109062,2025-03-08 06:34:55,CASH,APPROVED
1011226,1009,Comercio_1009,I5610,61127,2025-05-27 22:40:34,NEQUI,APPROVED
1011227,1011,Comercio_1011,G4751,143092,2025-04-24 16:23:55,CARD,APPROVED
1011228,1016,Comercio_1016,G4773,34721,2025-06-17 18:56:46,PSE,APPROVED
1011229,1049,Comercio_1049,G4761,22415,2025-02-18 14:28:50,BANCOLOMBIA,APPROVED
1011230,1005,Comercio_1005,I5610,63890,2025-05-31 13:20:27,PSE,APPROVED
1011231,1009,Comercio_1009,I5610,22770,2025-06-14 06:31:48,NEQUI,APPROVED
1011232,1019,Comercio_1019,G4773,32897,2025-05-26 01:29:30,CASH,APPROVED
1011233,1026,Comercio_1026,S9602,122410,2025-03-29 14:51:20,NEQUI,APPROVED
1011234,1043,Comercio_1043,G4741,35219,2025-06-24 07:21:44,NEQUI,APPROVED
1011235,1010,Comercio_1010,G4751,584459,2025-07-09 03:38:33,NEQUI,APPROVED
1011236,1003,Comercio_1003,G4711,8412,2025-06-02 12:22:54,CASH,APPROVED
1011237,1039,Comercio_1039,H4922,33442,2025-03-12 22:46:42,,DECLINED
1011238,1020,Comercio_1020,R9311,42864,2025-06-13 18:36:09,NEQUI,APPROVED
1011239,1011,Comercio_1011,G4751,309867,2025-05-15 20:08:43,PSE,APPROVED
1011240,1001,Comercio_1001,G4711,94984,2025-07-20 00:03:50,PSE,APPROVED
1011241,1045,Comercio_1045,G4761,61890,2025-05-01 07:26:49,BANCOLOMBIA,DECLINED
1011242,1003,Comercio_1003,G4711,53571,2025-03-21 15:54:14,BANCOLOMBIA,APPROVED
1011243,1019,Comercio_1019,G4773,58769,2025-04-08 04:47:15,CASH,APPROVED
1011244,1024,Comercio_1024,R9311,169304,2025-06-03 09:47:28,NEQUI,APPROVED
1011245,1006,Comercio_1006,I5610,83515,2025-04-22 18:58:19,NEQUI,APPROVED
1011246,1020,Comercio_1020,R9311,36787,2025-03-07 08:27:23,,APPROVED
1011247,1009,Comercio_1009,I5610,45036,2025-06-01 04:54:58,NEQUI,APPROVED
1011248,1026,Comercio_1026,S9602,38472,2025-03-22 14:18:22,,APPROVED
1011249,1020,Comercio_1020,R9311,173904,2025-05-10 02:34:47,PSE,APPROVED
1011250,1016,Comercio_1016,G4773,52939,2025-07-07 10:51:10,,APPROVED
1011251,1024,Comercio_1024,R9311,169542,2025-05-22 15:29:44,PSE,APPROVED
1011252,1007,Comercio_1007,I5610,36643,2025-03-29 20:51:19,PSE,REFUNDED
1011253,1003,Comercio_1003,G4711,36445,2025-04-02 16:40:31,CASH,DECLINED
1011254,1012,Comercio_1012,G4751,221250,2025-05-21 22:35:19,PSE,APPROVED
1011255,1015,Comercio_1015,G4773,91116,2025-03-14 07:30:47,NEQUI,APPROVED
1011256,1048,Comercio_1048,G4761,38253,2025-07-27 14:10:49,,APPROVED
1011257,1038,Comercio_1038,H4922,43300,2025-06-20 19:46:13,BANCOLOMBIA,APPROVED
1011258,1037,Comercio_1037,H4922,23640,2025-03-31 07:52:18,CASH,APPROVED
1011259,1015,Comercio_1015,G4773,55288,2025-04-03 16:29:23,NEQUI,APPROVED
1011260,1031,Comercio_1031,G4791,61757,2025-06-08 19:43:37,NEQUI,DECLINED
1011261,1032,Comercio_1032,G4791,110727,2025-07-29 05:24:50,PSE,APPROVED
1011262,1048,Comercio_1048,G4761,17631,2025-03-12 16:01:27,CASH,APPROVED
1011263,1032,Comercio_1032,G4791,144980,2025-03-21 01:01:01,BANCOLOMBIA,APPROVED
1011264,1024,Comercio_1024,R9311,57059,2025-03-13 14:44:35,PSE,APPROVED
1011265,1007,Comercio_1007,I5610,82306,2025-05-23 21:14:36,CASH,APPROVED
1011266,1017,Comercio_1017,G4773,65746,2025-03-25 20:12:49,NEQUI,DECLINED
1011267,1003,Comercio_1003,G4711,31538,2025-06-09 23:44:46,CASH,APPROVED
1011268,1020,Comercio_1020,R9311,67584,2025-03-20 08:23:08,CASH,APPROVED
1011269,1029,Comercio_1029,S9602,97424,2025-05-09 02:28:51,NEQUI,DECLINED
1011270,1035,Comercio_1035,H4922,89562,2025-07-09 19:34:03,BANCOLOMBIA,DECLINED
1011271,1026,Comercio_1026,S9602,51863,2025-05-13 21:30:30,NEQUI,APPROVED
1011272,1004,Comercio_1004,G4711,28758,2025-07-18 01:14:06,BANCOLOMBIA,APPROVED
1011273,1030,Comercio_1030,G4791,113435,2025-04-20 21:22:09,CARD,APPROVED
1011274,1001,Comercio_1001,G4711,58692,2025-06-17 01:13:13,NEQUI,DECLINED
1011275,1026,Comercio_1026,S9602,65247,2025-02-23 19:59:27,,APPROVED
1011276,1040,Comercio_1040,G4741,50893,2025-06-06 05:52:20,NEQUI,APPROVED
1011277,1014,Comercio_1014,G4751,567111,2025-07-18 14:22:29,BANCOLOMBIA,APPROVED
1011278,1001,Comercio_1001,G4711,16218,2025-08-08 02:01:43,NEQUI,APPROVED
1011279,1017,Comercio_1017,G4773,70764,2025-05-30 09:14:09,BANCOLOMBIA,APPROVED
1011280,1035,Comercio_1035,H4922,15117,2025-05-20 07:51:44,CARD,APPROVED
1011281,1037,Comercio_1037,H4922,72905,2025-06-01 06:50:53,CARD,APPROVED
1011282,1043,Comercio_1043,G4741,102941,2025-03-04 07:49:55,,APPROVED
1011283,1006,Comercio_1006,I5610,82072,2025-04-15 08:06:54,BANCOLOMBIA,APPROVED
1011284,1015,Comercio_1015,G4773,46648,2025-05-08 00:11:11,NEQUI,APPROVED
1011285,1048,Comercio_1048,G4761,15601,2025-03-01 06:39:29,PSE,APPROVED
1011286,1035,Comercio_1035,H4922,25718,2025-05-14 18:31:26,BANCOLOMBIA,APPROVED
1011287,1041,Comercio_1041,G4741,108632,2025-06-16 17:00:52,PSE,APPROVED
1011288,1008,Comercio_1008,I5610,64483,2025-05-14 05:44:30,PSE,APPROVED
1011289,1019,Comercio_1019,G4773,61334,2025-04-01 01:57:53,CASH,REFUNDED
1011290,1036,Comercio_1036,H4922,26666,2025-04-17 13:14:58,NEQUI,APPROVED
1011291,1026,Comercio_1026,S9602,30433,2025-03-29 07:55:09,CASH,DECLINED
1011292,1028,Comercio_1028,S9602,68903,2025-07-19 09:56:04,CARD,APPROVED
1011293,1005,Comercio_1005,I5610,51678,2025-05-17 21:25:26,CARD,APPROVED
1011294,1040,Comercio_1040,G4741,47841,2025-08-06 01:50:07,BANCOLOMBIA,APPROVED
1011295,1032,Comercio_1032,G4791,187837,2025-06-17 03:48:36,CASH,APPROVED
1011296,1013,Comercio_1013,G4751,335204,2025-07-08 08:04:15,BANCOLOMBIA,APPROVED
1011297,1009,Comercio_1009,I5610,87325,2025-03-28 23:44:47,NEQUI,APPROVED
1011298,1023,Comercio_1023,R9311,64854,2025-07-07 16:54:56,CASH,APPROVED
1011299,1034,Comercio_1034,G4791,179450,2025-05-09 20:21:48,BANCOLOMBIA,APPROVED
1011300,1010,Comercio_1010,G4751,356839,2025-08-10 02:22:48,NEQUI,APPROVED
1011301,1015,Comercio_1015,G4773,28887,2025-04-19 03:03:08,PSE,APPROVED
1011302,1034,Comercio_1034,G4791,59314,2025-08-07 21:23:02,BANCOLOMBIA,APPROVED
1011303,1027,Comercio_1027,S9602,22880,2025-04-11 01:31:47,BANCOLOMBIA,APPROVED
1011304,1035,Comercio_1035,H4922,19254,2025-04-22 06:23:22,BANCOLOMBIA,DECLINED
1011305,1028,Comercio_1028,S9602,62276,2025-05-28 23:33:30,CASH,APPROVED
1011306,1002,Comercio_1002,G4711,9174,2025-05-19 01:00:01,NEQUI,APPROVED
1011307,1000,Comercio_1000,G4711,17711,2025-06-23 09:31:43,CASH,APPROVED
1011308,1029,Comercio_1029,S9602,22164,2025-04-12 06:53:00,,APPROVED
1011309,1039,Comercio_1039,H4922,49422,2025-04-15 22:33:26,PSE,APPROVED
1011310,1018,Comercio_1018,G4773,49594,2025-07-17 19:40:30,CASH,APPROVED
1011311,1041,Comercio_1041,G4741,124147,2025-06-05 15:09:34,CASH,APPROVED
1011312,1010,Comercio_1010,G4751,208559,2025-07-04 23:47:11,NEQUI,APPROVED
1011313,1000,Comercio_1000,G4711,40786,2025-05-31 17:37:58,CASH,APPROVED
1011314,1003,Comercio_1003,G4711,75555,2025-04-09 08:21:37,CASH,APPROVED
1011315,1030,Comercio_1030,G4791,85233,2025-07-27 09:03:33,PSE,APPROVED
1011316,1017,Comercio_1017,G4773,21917,2025-07-11 23:14:58,,APPROVED
1011317,1038,Comercio_1038,H4922,36071,2025-05-31 04:11:24,BANCOLOMBIA,DECLINED
1011318,1016,Comercio_1016,G4773,95276,2025-08-13 10:00:13,PSE,APPROVED
1011319,1043,Comercio_1043,G4741,29821,2025-06-16 18:55:58,,APPROVED
1011320,1024,Comercio_1024,R9311,59949,2025-06-24 09:54:30,BANCOLOMBIA,APPROVED
1011321,1022,Comercio_1022,R9311,52450,2025-04-05 07:54:35,CARD,REFUNDED
1011322,1040,Comercio_1040,G4741,60983,2025-03-21 05:19:57,BANCOLOMBIA,APPROVED
1011323,1013,Comercio_1013,G4751,323120,2025-06-21 17:20:13,CARD,APPROVED
1011324,1037,Comercio_1037,H4922,17963,2025-05-03 12:04:08,CARD,APPROVED
1011325,1032,Comercio_1032,G4791,63870,2025-02-26 15:39:01,BANCOLOMBIA,APPROVED
1011326,1018,Comercio_1018,G4773,94662,2025-07-25 01:34:14,CASH,APPROVED
1011327,1002,Comercio_1002,G4711,18790,2025-07-22 12:14:03,,APPROVED
1011328,1010,Comercio_1010,G4751,176756,2025-07-13 18:42:48,NEQUI,APPROVED
1011329,1047,Comercio_1047,G4761,95859,2025-03-16 00:48:19,CASH,REFUNDED
1011330,1034,Comercio_1034,G4791,120526,2025-03-19 22:10:39,BANCOLOMBIA,APPROVED
1011331,1036,Comercio_1036,H4922,26566,2025-03-29 21:54:52,,APPROVED
1011332,1004,Comercio_1004,G4711,46691,2025-08-01 11:29:48,PSE,APPROVED
1011333,1019,Comercio_1019,G4773,111486,2025-05-24 08:12:36,CASH,APPROVED
1011334,1005,Comercio_1005,I5610,36505,2025-03-05 15:59:32,PSE,APPROVED
1011335,1025,Comercio_1025,S9602,26639,2025-06-24 03:07:23,NEQUI,APPROVED
1011336,1044,Comercio_1044,G4741,112668,2025-03-08 09:17:48,CARD,APPROVED
1011337,1007,Comercio_1007,I5610,27828,2025-06-29 12:05:13,PSE,APPROVED
1011338,1008,Comercio_1008,I5610,38114,2025-07-19 23:56:13,,APPROVED
1011339,1046,Comercio_1046,G4761,28931,2025-04-21 17:57:03,PSE,APPROVED
1011340,1035,Comercio_1035,H4922,97325,2025-05-24 00:19:48,BANCOLOMBIA,APPROVED
1011341,1017,Comercio_1017,G4773,65659,2025-04-03 00:14:14,CARD,APPROVED
1011342,1027,Comercio_1027,S9602,32414,2025-06-17 21:03:13,BANCOLOMBIA,APPROVED
1011343,1013,Comercio_1013,G4751,315674,2025-05-14 13:17:02,CARD,APPROVED
1011344,1039,Comercio_1039,H4922,19530,2025-08-09 19:49:22,PSE,APPROVED
1011345,1032,Comercio_1032,G4791,160606,2025-04-18 02:43:27,CASH,APPROVED
1011346,1020,Comercio_1020,R9311,32846,2025-05-03 19:30:42,PSE,APPROVED
1011347,1043,Comercio_1043,G4741,24617,2025-04-06 04:12:55,PSE,DECLINED
1011348,1021,Comercio_1021,R9311,35040,2025-06-23 16:48:41,CARD,APPROVED
1011349,1040,Comercio_1040,G4741,105157,2025-05-13 09:45:46,NEQUI,APPROVED
1011350,1016,Comercio_1016,G4773,90390,2025-04-15 19:31:43,NEQUI,APPROVED
1011351,1048,Comercio_1048,G4761,44816,2025-04-11 03:48:41,CASH,APPROVED
1011352,1045,Comercio_1045,G4761,17194,2025-03-14 21:04:38,CASH,APPROVED
1011353,1028,Comercio_1028,S9602,38438,2025-04-15 02:25:48,PSE,APPROVED
1011354,1017,Comercio_1017,G4773,39884,2025-03-01 00:01:02,PSE,REFUNDED
1011355,1015,Comercio_1015,G4773,78946,2025-05-17 22:38:16,NEQUI,APPROVED
1011356,1042,Comercio_1042,G4741,65683,2025-03-18 05:29:27,CARD,APPROVED
1011357,1020,Comercio_1020,R9311,133706,2025-04-10 06:19:37,,APPROVED
1011358,1021,Comercio_1021,R9311,18970,2025-06-27 06:24:03,PSE,APPROVED
1011359,1013,Comercio_1013,G4751,691830,2025-03-11 16:26:24,PSE,APPROVED
1011360,1029,Comercio_1029,S9602,53866,2025-05-27 13:24:21,NEQUI,APPROVED
1011361,1038,Comercio_1038,H4922,33712,2025-05-26 16:43:01,BANCOLOMBIA,APPROVED
1011362,1021,Comercio_1021,R9311,32724,2025-04-01 15:54:21,CARD,APPROVED
1011363,1001,Comercio_1001,G4711,50708,2025-06-01 22:18:17,CARD,APPROVED
1011364,1044,Comercio_1044,G4741,82655,2025-06-19 22:21:44,CARD,APPROVED
1011365,1008,Comercio_1008,I5610,89733,2025-06-10 03:08:20,CASH,REFUNDED
1011366,1041,Comercio_1041,G4741,45009,2025-03-19 16:28:17,BANCOLOMBIA,APPROVED
1011367,1000,Comercio_1000,G4711,42657,2025-08-12 18:45:03,NEQUI,APPROVED
1011368,1038,Comercio_1038,H4922,12623,2025-03-01 19:25:14,BANCOLOMBIA,APPROVED
1011369,1030,Comercio_1030,G4791,78637,2025-07-02 04:21:38,CARD,APPROVED
1011370,1000,Comercio_1000,G4711,28829,2025-08-12 04:56:19,CASH,APPROVED
1011371,1000,Comercio_1000,G4711,37269,2025-07-22 14:45:32,CASH,APPROVED
1011372,1043,Comercio_1043,G4741,75167,2025-03-05 16:41:00,NEQUI,APPROVED
1011373,1011,Comercio_1011,G4751,440817,2025-05-05 13:49:10,BANCOLOMBIA,DECLINED
1011374,1026,Comercio_1026,S9602,61816,2025-06-27 06:19:27,PSE,APPROVED
1011375,1035,Comercio_1035,H4922,30490,2025-03-05 14:17:42,BANCOLOMBIA,DECLINED
1011376,1044,Comercio_1044,G4741,35192,2025-02-21 16:00:00,CARD,APPROVED
1011377,1045,Comercio_1045,G4761,39051,2025-06-19 14:01:27,BANCOLOMBIA,APPROVED
1011378,1031,Comercio_1031,G4791,124789,2025-05-14 02:57:48,BANCOLOMBIA,DECLINED
1011379,1048,Comercio_1048,G4761,30475,2025-03-18 01:21:23,CARD,APPROVED
1011380,1025,Comercio_1025,S9602,67644,2025-02-21 21:13:57,BANCOLOMBIA,APPROVED
1011381,1034,Comercio_1034,G4791,124603,2025-04-10 10:25:55,PSE,APPROVED
1011382,1005,Comercio_1005,I5610,112135,2025-02-24 04:30:40,CASH,APPROVED
1011383,1041,Comercio_1041,G4741,121930,2025-05-13 16:21:26,BANCOLOMBIA,APPROVED
